	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_learning_rate	param_n_estimators	param_num_leaves	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	mean_test_score	std_test_score	rank_test_score
0	0.3535900115966797	0.05596786274322167	0.005967839558919271	0.00044526625970000465	0.05	50	31	{'learning_rate': 0.05, 'n_estimators': 50, 'num_leaves': 31}	0.9254551894910048	0.9272512650649043	0.9345075649262454	0.9213144798611004	0.9222078869955836	0.9306741795255994	0.9231229843662097	0.9356334764461965	0.9226468451681805	0.9216170033270329	0.9193734600832949	0.9242349955625592	0.9229480221845672	0.9333450764530087	0.9243329679319294	0.9259110264924943	0.005012716846794642	19
1	0.768691110610962	0.13064429720817652	0.008243036270141602	0.0004561378761376743	0.05	50	60	{'learning_rate': 0.05, 'n_estimators': 50, 'num_leaves': 60}	0.9262899474630636	0.9305473814182386	0.9354438036109284	0.9227092048861045	0.9179761645419613	0.9329550333222635	0.9254429835241642	0.9347919924185788	0.9235604178811582	0.9220773187147294	0.9247793391015455	0.9232970745812619	0.9201976985790449	0.9296842821155974	0.924739103763118	0.9262994497281171	0.005090917274078127	12
2	0.8259069601694743	0.1107648745681188	0.00986477533976237	0.0007497628167638361	0.05	50	80	{'learning_rate': 0.05, 'n_estimators': 50, 'num_leaves': 80}	0.9263744437474151	0.9282154034481214	0.9376555836376809	0.9255031678827426	0.9198080392698215	0.9324905269428955	0.923674846583463	0.9379454877753955	0.9230741717140383	0.9235134262310952	0.9262100431507425	0.9241838609098352	0.9215442717366336	0.9306090380415645	0.9251916790528838	0.9270662660082886	0.005244033481259016	4
3	0.8540365854899089	0.09819911182429039	0.011509370803833009	0.0007511092903147386	0.05	100	31	{'learning_rate': 0.05, 'n_estimators': 100, 'num_leaves': 31}	0.9268578625496716	0.9300346699223315	0.9381149200959366	0.9232812247713771	0.9203747645031465	0.9330242790483079	0.9231863467998503	0.9357710982486674	0.9231655866299598	0.9272405947678148	0.9197654566280775	0.9256105863407527	0.9266392480133036	0.9301522071252718	0.923859291375405	0.9271385424546583	0.005208546523347681	3
4	1.2636123498280842	0.10367532002804664	0.014970143636067709	0.002433499481354716	0.05	100	60	{'learning_rate': 0.05, 'n_estimators': 100, 'num_leaves': 60}	0.9232691435057887	0.9286750053046887	0.9358673598777015	0.9233049777627138	0.9193824857442147	0.9325455661110694	0.9240386232725399	0.9329734404775163	0.9249535986380346	0.9244381676341757	0.92472495266774	0.9255779723890969	0.9207956431484237	0.9265246281998055	0.9247453435187386	0.9261211272168166	0.004415168911634	15
5	1.702817471822103	0.25040436243437875	0.01643683115641276	0.0010600058440249414	0.05	100	80	{'learning_rate': 0.05, 'n_estimators': 100, 'num_leaves': 80}	0.9227112746209136	0.9273687447424884	0.9353946832614912	0.922388573476034	0.9188699563247658	0.9315752935862667	0.9213299784121961	0.9311102849542353	0.9216933652586443	0.9213222901231306	0.9229692555226183	0.9264690782507552	0.9263155896469584	0.9269619561754836	0.9275411869452594	0.9256014340867493	0.004432366547115577	25
6	1.1031464099884034	0.23438220702887172	0.017047309875488283	0.0006692491128159105	0.05	150	31	{'learning_rate': 0.05, 'n_estimators': 150, 'num_leaves': 31}	0.9236572818799684	0.9346581266063982	0.936779193948078	0.9232262366047297	0.9203709812224966	0.931637634101357	0.9240688532720979	0.9348537112814649	0.9217383230749441	0.9254492015777159	0.9220584463426134	0.9255991750872529	0.9221056930181236	0.9297120425576804	0.9275291986364342	0.9268962732807571	0.005185351773384673	5
7	28.615632025400796	55.157470950817576	0.021944220860799155	0.0024009928797004087	0.05	150	60	{'learning_rate': 0.05, 'n_estimators': 150, 'num_leaves': 60}	0.925159305109732	0.9273356023052296	0.9372622118689226	0.9233145359213015	0.9193657174910419	0.9330376238920317	0.9226829619298985	0.9343725673167202	0.9231090817362687	0.9235781486221349	0.9225094240476113	0.9269008234900665	0.9216514907572065	0.9256249078210158	0.9280169674716842	0.9262614246520577	0.004902352035319249	13
8	206.7220408598582	84.29954569196978	0.030411561330159504	0.003422822880632322	0.05	150	80	{'learning_rate': 0.05, 'n_estimators': 150, 'num_leaves': 80}	0.9250155757024938	0.928281516432546	0.9354265303074009	0.9228043408110274	0.9193388001527739	0.9288973378533528	0.9222922529514398	0.9329856834584428	0.9244580853128467	0.9230718425386575	0.9234466618081062	0.9287351354827571	0.9244115271037858	0.9269727769376565	0.9276221805556588	0.9262506831605963	0.004087949123389637	14
9	0.3769342581431071	0.0771333394129825	0.007173363367716471	0.0008326169597095991	0.1	50	31	{'learning_rate': 0.1, 'n_estimators': 50, 'num_leaves': 31}	0.9254473791185448	0.9291204524814239	0.9353634162789626	0.9241858256333836	0.9184586956833302	0.9339937072236835	0.9223066482791226	0.934700783792839	0.9218103714809823	0.9239548810052101	0.9221008284516421	0.9288183330673268	0.9239025772900757	0.9310399386939435	0.9257019500292848	0.926727052567317	0.005019724250572988	8
10	0.6726961930592855	0.12170526136126954	0.008261458079020182	0.0006530232129660174	0.1	50	60	{'learning_rate': 0.1, 'n_estimators': 50, 'num_leaves': 60}	0.9255306580060139	0.9263136601200774	0.9358324919793134	0.9204583131657502	0.9155364824342996	0.9307022734400711	0.9190744535475251	0.9339026415076823	0.9222187238904254	0.9217746967597842	0.9224907209403994	0.9283624112918709	0.9220336565833624	0.922798225338651	0.9233767494252474	0.9246937438953649	0.005335639546181486	27
11	0.8597922643025716	0.07721121355297286	0.009660959243774414	0.0006433794808921447	0.1	50	80	{'learning_rate': 0.1, 'n_estimators': 50, 'num_leaves': 80}	0.9250602978389922	0.9305208513589783	0.9371798022461117	0.9242160847498522	0.918862048213666	0.9321177410604684	0.9191077332609798	0.9325248651494189	0.9194099211066042	0.9202770688113461	0.9229080222747302	0.926529460840006	0.9271580069733646	0.9269471354754992	0.9243796359787029	0.9258132450225816	0.005280833183586381	22
12	0.9405704975128174	0.1549316410492659	0.014795573552449544	0.0013242717284266702	0.1	100	31	{'learning_rate': 0.1, 'n_estimators': 100, 'num_leaves': 31}	0.9218622649814809	0.9324009498878292	0.9385445505384649	0.9245988881304877	0.9217908965434921	0.93171725136302	0.9204382158012804	0.9357405193392082	0.9222178404402308	0.9226885532793102	0.9225092411369024	0.9264676553739897	0.925296625964329	0.9292977692951194	0.9275391752325421	0.9268740264871791	0.0053764381103586865	7
13	1.3278119723002115	0.21228370572297192	0.016603867212931316	0.0014675485678487827	0.1	100	60	{'learning_rate': 0.1, 'n_estimators': 100, 'num_leaves': 60}	0.9245975618304098	0.9300921941545591	0.9358006781933981	0.9237499923658169	0.9157238076521684	0.9330005922998882	0.9176900218310251	0.9335081042775604	0.9216811004151045	0.9208559921688972	0.9239841227251127	0.9284241803796266	0.9253073120927768	0.9283891741271664	0.9247747540088123	0.9258386392348217	0.0055510795447480865	21
14	1.843163013458252	0.31583619832756954	0.018383900324503582	0.0015761164899139534	0.1	100	80	{'learning_rate': 0.1, 'n_estimators': 100, 'num_leaves': 80}	0.9232069608724381	0.9286785132277015	0.9340457230138495	0.9247189333000211	0.9181008874374736	0.9289029351879	0.9213402633672438	0.9361838581611313	0.9217521341052338	0.9227041032777139	0.9252062407225128	0.9283066438573755	0.9226071204005508	0.9273743827777381	0.9280859875666243	0.9260809791517005	0.004691189722704066	17
15	1.2347321828206381	0.20874736949154685	0.02116360664367676	0.0020756457220712015	0.1	150	31	{'learning_rate': 0.1, 'n_estimators': 150, 'num_leaves': 31}	0.9209850655602497	0.9342275687703966	0.9367741551801352	0.9264368614690137	0.922250524720628	0.9289401613885314	0.9227101168617104	0.9366805965522385	0.9226499690895555	0.9218344931800275	0.9220888664757703	0.9255343587504932	0.9221597555022348	0.9278839391573536	0.9266549247938151	0.9265207571634769	0.005262845002497681	10
16	1.9584391434987387	0.2718975975733406	0.023461421330769856	0.0012762277049284433	0.1	150	60	{'learning_rate': 0.1, 'n_estimators': 150, 'num_leaves': 60}	0.92266968233586	0.929645994398128	0.9348846817433081	0.9218705753159127	0.9175559237192235	0.9297644603143143	0.9158549396214732	0.934360852867902	0.9226397932244603	0.9208461375680924	0.9170846077342476	0.9273971939144978	0.9234659706253125	0.9260450063279947	0.9284721636078865	0.9248371988879076	0.005716739687575835	26
17	1.932404597600301	0.2660852320812249	0.024005317687988283	0.002043029948685429	0.1	150	80	{'learning_rate': 0.1, 'n_estimators': 150, 'num_leaves': 80}	0.925001119952004	0.9305129101299036	0.9326939361790393	0.9246576131382387	0.9207382147564867	0.9265840626382771	0.9186330184694053	0.9348360214677964	0.9217500513858642	0.9226818565130356	0.9220708018106989	0.9268851876613031	0.9234333557973287	0.9278979888244805	0.9294624482453547	0.9258559057979477	0.0044385547831734115	20
18	0.3616956869761149	0.02049516719698531	0.007538795471191406	0.0005669844188460753	0.15	50	31	{'learning_rate': 0.15, 'n_estimators': 50, 'num_leaves': 31}	0.9253844519382733	0.931907818865813	0.9367356934003105	0.922319219917635	0.9184870436251963	0.9311865070347781	0.9222772871407424	0.9334100530604322	0.9249713028582359	0.9244574915687588	0.9230409550468984	0.9269739953782046	0.9248711262405188	0.9301480085114705	0.9271366292685091	0.9268871722570518	0.004742043340419135	6
19	0.7176973183949789	0.18336968996761538	0.009107621510823567	0.0006209567220014587	0.15	50	60	{'learning_rate': 0.15, 'n_estimators': 50, 'num_leaves': 60}	0.9245347408992475	0.9305497526889969	0.934841018281105	0.9241743339386254	0.9207851217807125	0.9325670605284915	0.9200384466241365	0.9338965274303263	0.9267669350367097	0.9222099866835958	0.9221283245760976	0.9265647070411616	0.9230827811226292	0.9301828139687587	0.9266993397791699	0.926601459358651	0.004646794069292402	9
20	0.8620442708333333	0.060880007192541476	0.01020671526590983	0.0007368268563834999	0.15	50	80	{'learning_rate': 0.15, 'n_estimators': 50, 'num_leaves': 80}	0.9251123042098087	0.9264161862609654	0.9344659227266581	0.920047175970061	0.920296434525304	0.9288460364345587	0.9217437190710384	0.9312068106248507	0.9244816336896262	0.9217558727643747	0.9233785710689895	0.9293294336172553	0.9221231648706331	0.9301852163260266	0.9258518419443635	0.9256826882736343	0.00418934497148765	24
21	0.8433979034423829	0.13928458172055672	0.014555009206136067	0.0006389574142483222	0.15	100	31	{'learning_rate': 0.15, 'n_estimators': 100, 'num_leaves': 31}	0.9259834335064335	0.9305656371729863	0.9348986867729636	0.9219134334486563	0.9212463172207952	0.9321780352724413	0.924091002266897	0.937084611355375	0.92310762933631	0.9235969968913237	0.9253558598701658	0.9260741064619423	0.9251978979025943	0.9292236832626325	0.927630326189043	0.9272098437953706	0.004548323837134537	1
22	1.325052277247111	0.2015393231145596	0.01683518091837565	0.0008900459445759072	0.15	100	60	{'learning_rate': 0.15, 'n_estimators': 100, 'num_leaves': 60}	0.9227500439345322	0.9328585951350716	0.9348774888639306	0.9237527364735276	0.9180225852396385	0.928841487574029	0.920004794555953	0.9367045002662765	0.9267737210584117	0.9203284412164632	0.9229858553617524	0.926979787456287	0.9230518096820044	0.9306044278559538	0.9285606706959258	0.9264731296913171	0.005413604290698096	11
23	1.6478010813395183	0.25411081030700144	0.018985493977864584	0.0018725324056719193	0.15	100	80	{'learning_rate': 0.15, 'n_estimators': 100, 'num_leaves': 80}	0.9242074123637947	0.9291941566995051	0.9340693026372197	0.9209497650809262	0.9180577907628433	0.9293787351878091	0.9208109710231479	0.9326142649588103	0.9250081189032433	0.9234843508991623	0.9248068179404034	0.9302621595087094	0.9207311952484019	0.9274454425846224	0.9285434655938312	0.9259709299594954	0.004563710051812161	18
24	1.028246529897054	0.1611698742071897	0.01995530128479004	0.001565994776171722	0.15	150	31	{'learning_rate': 0.15, 'n_estimators': 150, 'num_leaves': 31}	0.9241053145378691	0.9300936523987179	0.9362613108933175	0.9237161411614594	0.9225919427997069	0.928440207081769	0.9208601892258833	0.9365924239380199	0.9262374320754638	0.922621782394247	0.9257443628188626	0.9265327270980529	0.9251691533891744	0.9310965148610999	0.9272423034993937	0.9271536972115357	0.004524788063119994	2
25	1.439381488164266	0.158529417639497	0.02124334971110026	0.0018164917337927398	0.15	150	60	{'learning_rate': 0.15, 'n_estimators': 150, 'num_leaves': 60}	0.9222447198310951	0.9332889001667986	0.936241598455623	0.9241308948395706	0.9184397054854754	0.9284143768613686	0.9199996670420921	0.9362120457988681	0.9244278565966773	0.920716082317775	0.9212221005963557	0.9269449397352737	0.9212245089238043	0.9283409821749259	0.9294104705452774	0.9260839232913989	0.005614356962182081	16
26	1.5551908493041993	0.19837962811410714	0.021781746546427408	0.0026508374547208687	0.15	150	80	{'learning_rate': 0.15, 'n_estimators': 150, 'num_leaves': 80}	0.9214304364220245	0.9305552523469588	0.9349600406885997	0.9199864835385019	0.917583329910961	0.9275195203401324	0.9217335801253987	0.9329998275942285	0.92406408659533	0.9234843508991623	0.9225366540224522	0.9297401298535332	0.922547361946331	0.9288026644933639	0.9289800523842795	0.9257949180774171	0.004916029602770478	23
