	mean_fit_time	std_fit_time	mean_score_time	std_score_time	param_learning_rate	param_n_estimators	param_num_leaves	params	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	split5_test_score	split6_test_score	split7_test_score	split8_test_score	split9_test_score	split10_test_score	split11_test_score	split12_test_score	split13_test_score	split14_test_score	mean_test_score	std_test_score	rank_test_score
0	0.7208241939544677	0.2432990172425845	0.00795756975809733	0.0011862959097873195	0.15	50	31	{'learning_rate': 0.15, 'n_estimators': 50, 'num_leaves': 31}	0.026534371043456007	0.04836725837058164	0.11657657298033573	0.09147188887361374	0.030965096833360305	0.23897836954679408	0.11060860473537204	0.023488587678200085	0.05088208660585668	0.06864271601452072	0.052994392318753455	0.06579609675288618	0.04926245070833943	0.017776956176428417	0.05971146787931469	0.07013712776785422	0.05342565132041824	19
1	0.8043752034505208	0.054039042258124	0.008540026346842448	0.0006745980948853829	0.15	50	50	{'learning_rate': 0.15, 'n_estimators': 50, 'num_leaves': 50}	0.05118114796533149	0.04480974102143284	0.05221899171188093	0.04521199536411048	0.08605968891968478	0.049442358772960514	0.04082270919549248	0.04599894778926475	0.07300297678654061	0.055618933243702574	0.0452108268542117	0.08477068017729594	0.048140879533842856	0.03644230217780184	0.1286311671728651	0.0591708897790946	0.023605396864103016	25
2	1.2581596215566	0.2621392256203986	0.00952893892923991	0.0008796559478975895	0.15	50	80	{'learning_rate': 0.15, 'n_estimators': 50, 'num_leaves': 80}	0.0526505527866091	0.1263802617787766	0.04170523712895468	0.05902509670277144	0.11039998688569294	0.07634431937961078	0.06715243079815002	0.01288066913975979	0.06817471048119508	0.07107138658300335	0.0508652437144532	0.06529687631204902	0.052115675521163154	0.05746484374730305	0.10297008940330041	0.06763315869085286	0.0273454810851028	20
3	0.6385752042134603	0.09271941159122629	0.007888444264729818	0.0015123463081296315	0.15	100	31	{'learning_rate': 0.15, 'n_estimators': 100, 'num_leaves': 31}	0.07258298627143323	0.04836725837058164	0.11657657298033573	0.09147188887361374	0.030965096833360305	0.05759661605286925	0.11060860473537204	0.023488587678200085	0.05088208660585668	0.06979705460325407	0.052994392318753455	0.06579609675288618	0.04926245070833943	0.015327310014207408	0.05971146787931469	0.061028564711891865	0.02779101383042356	23
4	0.8047080834706625	0.049856392086618496	0.00848681131998698	0.0006114130330935203	0.15	100	50	{'learning_rate': 0.15, 'n_estimators': 100, 'num_leaves': 50}	0.05118114796533149	0.05746691433393812	0.05221899171188093	0.04521199536411048	0.08322346761358741	0.049442358772960514	0.03859573457330828	0.04599894778926475	0.07300297678654061	0.055618933243702574	0.0452108268542117	0.080164507906453	0.04511011566475563	0.03644230217780184	0.1286311671728651	0.0591680258620475	0.023034046497781537	26
5	1.1180562178293865	0.08183898680584098	0.010030810038248699	0.001260360366527319	0.15	100	80	{'learning_rate': 0.15, 'n_estimators': 100, 'num_leaves': 80}	0.0526505527866091	0.1263802617787766	0.04163829027731634	0.05902509670277144	0.10386822282760222	0.07634431937961078	0.06715243079815002	0.014397693978562129	0.05073125939211201	0.06861388899077522	0.0508652437144532	0.06529687631204902	0.052115675521163154	0.05527441940119008	0.10297008940330041	0.06582162141762944	0.026851324132826516	21
6	0.6871560732523601	0.08024395177210805	0.008103291193644205	0.0015917164862588606	0.15	150	31	{'learning_rate': 0.15, 'n_estimators': 150, 'num_leaves': 31}	0.07258298627143323	0.04836725837058164	0.11657657298033573	0.09147188887361374	0.030965096833360305	0.05759661605286925	0.11060860473537204	0.023488587678200085	0.05088208660585668	0.06979705460325407	0.052994392318753455	0.06579609675288618	0.04926245070833943	0.015327310014207408	0.05971146787931469	0.061028564711891865	0.02779101383042356	23
7	0.885957415898641	0.06952617621026254	0.008193286259969075	0.0006740125468187155	0.15	150	50	{'learning_rate': 0.15, 'n_estimators': 150, 'num_leaves': 50}	0.05118114796533149	0.05746691433393812	0.05221899171188093	0.04521199536411048	0.08322346761358741	0.049442358772960514	0.03859573457330828	0.04599894778926475	0.07300297678654061	0.055618933243702574	0.0452108268542117	0.080164507906453	0.04511011566475563	0.03644230217780184	0.1286311671728651	0.0591680258620475	0.023034046497781537	26
8	1.187103811899821	0.07954949071367919	0.009801896413167317	0.0010216153817257702	0.15	150	80	{'learning_rate': 0.15, 'n_estimators': 150, 'num_leaves': 80}	0.0526505527866091	0.1263802617787766	0.04163829027731634	0.05902509670277144	0.10386822282760222	0.07634431937961078	0.06715243079815002	0.014397693978562129	0.05073125939211201	0.06861388899077522	0.0508652437144532	0.06529687631204902	0.052115675521163154	0.05527441940119008	0.10297008940330041	0.06582162141762944	0.026851324132826516	21
9	0.8194936752319336	0.06603378174814847	0.010361003875732421	0.0005992415634245149	0.05	50	31	{'learning_rate': 0.05, 'n_estimators': 50, 'num_leaves': 31}	0.2378055217325665	0.22889832323524478	0.210345106946181	0.2175349949978922	0.24326666464879296	0.23964041316269985	0.21533391757644607	0.2428260625120725	0.23067677510508167	0.21762804975940966	0.20101669537868755	0.2416111153278589	0.25045608087413274	0.21200858681044885	0.24385355958872226	0.22886012451041585	0.01482187916506241	1
